coarse_chr	coarse_bid	coarse_start	coarse_end	fine_bid	fine_start	fine_end	child_index	n_children_for_coarse	child_offset_bp
chr16	543	56000000	60000000	2176	59000000	60000000	3	4	3000000
chr16	544	60000000	64000000	2177	60000000	61000000	0	4	0
chr16	544	60000000	64000000	2178	61000000	62000000	1	4	1000000
chr16	544	60000000	64000000	2179	62000000	63000000	2	4	2000000
chr16	544	60000000	64000000	2180	63000000	64000000	3	4	3000000
chr16	545	64000000	68000000	2181	64000000	65000000	0	4	0
chr16	545	64000000	68000000	2182	65000000	66000000	1	4	1000000
chr16	545	64000000	68000000	2183	66000000	67000000	2	4	2000000
chr16	545	64000000	68000000	2184	67000000	68000000	3	4	3000000
chr16	546	68000000	72000000	2185	68000000	69000000	0	4	0
chr16	546	68000000	72000000	2186	69000000	70000000	1	4	1000000
chr16	546	68000000	72000000	2187	70000000	71000000	2	4	2000000
chr16	546	68000000	72000000	2188	71000000	72000000	3	4	3000000
chr16	547	72000000	76000000	2189	72000000	73000000	0	4	0
chr16	547	72000000	76000000	2190	73000000	74000000	1	4	1000000
chr16	547	72000000	76000000	2191	74000000	75000000	2	4	2000000
chr16	547	72000000	76000000	2192	75000000	76000000	3	4	3000000
chr16	548	76000000	80000000	2193	76000000	77000000	0	4	0
chr16	548	76000000	80000000	2194	77000000	78000000	1	4	1000000
chr16	548	76000000	80000000	2195	78000000	79000000	2	4	2000000
chr16	548	76000000	80000000	2196	79000000	80000000	3	4	3000000
chr16	549	80000000	84000000	2197	80000000	81000000	0	4	0
chr16	549	80000000	84000000	2198	81000000	82000000	1	4	1000000
chr16	549	80000000	84000000	2199	82000000	83000000	2	4	2000000
chr16	549	80000000	84000000	2200	83000000	84000000	3	4	3000000
chr16	550	84000000	88000000	2201	84000000	85000000	0	4	0
chr16	550	84000000	88000000	2202	85000000	86000000	1	4	1000000
chr16	550	84000000	88000000	2203	86000000	87000000	2	4	2000000
chr16	550	84000000	88000000	2204	87000000	88000000	3	4	3000000
chr16	551	88000000	92000000	2205	88000000	89000000	0	4	0
chr16	551	88000000	92000000	2206	89000000	90000000	1	4	1000000
chr16	551	88000000	92000000	2207	90000000	91000000	2	4	2000000
chr16	551	88000000	92000000	2208	91000000	92000000	3	4	3000000
chr16	552	92000000	96000000	2209	92000000	93000000	0	4	0
chr16	552	92000000	96000000	2210	93000000	94000000	1	4	1000000
chr16	552	92000000	96000000	2211	94000000	95000000	2	4	2000000
chr16	552	92000000	96000000	2212	95000000	96000000	3	4	3000000
chr16	553	96000000	98207768	2213	96000000	97000000	0	2	0
chr16	553	96000000	98207768	2214	97000000	98207768	1	2	1000000
chr17	554	0	4000000	2215	0	1000000	0	4	0
chr17	554	0	4000000	2216	1000000	2000000	1	4	1000000
chr17	554	0	4000000	2217	2000000	3000000	2	4	2000000
chr17	554	0	4000000	2218	3000000	4000000	3	4	3000000
chr17	555	4000000	8000000	2219	4000000	5000000	0	4	0
chr17	555	4000000	8000000	2220	5000000	6000000	1	4	1000000
chr17	555	4000000	8000000	2221	6000000	7000000	2	4	2000000
chr17	555	4000000	8000000	2222	7000000	8000000	3	4	3000000
chr17	556	8000000	12000000	2223	8000000	9000000	0	4	0
chr17	556	8000000	12000000	2224	9000000	10000000	1	4	1000000
chr17	556	8000000	12000000	2225	10000000	11000000	2	4	2000000
chr17	556	8000000	12000000	2226	11000000	12000000	3	4	3000000
chr17	557	12000000	16000000	2227	12000000	13000000	0	4	0
chr17	557	12000000	16000000	2228	13000000	14000000	1	4	1000000
chr17	557	12000000	16000000	2229	14000000	15000000	2	4	2000000
chr17	557	12000000	16000000	2230	15000000	16000000	3	4	3000000
chr17	558	16000000	20000000	2231	16000000	17000000	0	4	0
chr17	558	16000000	20000000	2232	17000000	18000000	1	4	1000000
chr17	558	16000000	20000000	2233	18000000	19000000	2	4	2000000
chr17	558	16000000	20000000	2234	19000000	20000000	3	4	3000000
chr17	559	20000000	24000000	2235	20000000	21000000	0	4	0
chr17	559	20000000	24000000	2236	21000000	22000000	1	4	1000000
chr17	559	20000000	24000000	2237	22000000	23000000	2	4	2000000
chr17	559	20000000	24000000	2238	23000000	24000000	3	4	3000000
chr17	560	24000000	28000000	2239	24000000	25000000	0	4	0
chr17	560	24000000	28000000	2240	25000000	26000000	1	4	1000000
chr17	560	24000000	28000000	2241	26000000	27000000	2	4	2000000
chr17	560	24000000	28000000	2242	27000000	28000000	3	4	3000000
chr17	561	28000000	32000000	2243	28000000	29000000	0	4	0
chr17	561	28000000	32000000	2244	29000000	30000000	1	4	1000000
chr17	561	28000000	32000000	2245	30000000	31000000	2	4	2000000
chr17	561	28000000	32000000	2246	31000000	32000000	3	4	3000000
chr17	562	32000000	36000000	2247	32000000	33000000	0	4	0
chr17	562	32000000	36000000	2248	33000000	34000000	1	4	1000000
chr17	562	32000000	36000000	2249	34000000	35000000	2	4	2000000
chr17	562	32000000	36000000	2250	35000000	36000000	3	4	3000000
chr17	563	36000000	40000000	2251	36000000	37000000	0	4	0
chr17	563	36000000	40000000	2252	37000000	38000000	1	4	1000000
chr17	563	36000000	40000000	2253	38000000	39000000	2	4	2000000
chr17	563	36000000	40000000	2254	39000000	40000000	3	4	3000000
chr17	564	40000000	44000000	2255	40000000	41000000	0	4	0
chr17	564	40000000	44000000	2256	41000000	42000000	1	4	1000000
chr17	564	40000000	44000000	2257	42000000	43000000	2	4	2000000
chr17	564	40000000	44000000	2258	43000000	44000000	3	4	3000000
chr17	565	44000000	48000000	2259	44000000	45000000	0	4	0
chr17	565	44000000	48000000	2260	45000000	46000000	1	4	1000000
chr17	565	44000000	48000000	2261	46000000	47000000	2	4	2000000
chr17	565	44000000	48000000	2262	47000000	48000000	3	4	3000000
chr17	566	48000000	52000000	2263	48000000	49000000	0	4	0
chr17	566	48000000	52000000	2264	49000000	50000000	1	4	1000000
chr17	566	48000000	52000000	2265	50000000	51000000	2	4	2000000
chr17	566	48000000	52000000	2266	51000000	52000000	3	4	3000000
chr17	567	52000000	56000000	2267	52000000	53000000	0	4	0
chr17	567	52000000	56000000	2268	53000000	54000000	1	4	1000000
chr17	567	52000000	56000000	2269	54000000	55000000	2	4	2000000
chr17	567	52000000	56000000	2270	55000000	56000000	3	4	3000000
chr17	568	56000000	60000000	2271	56000000	57000000	0	4	0
chr17	568	56000000	60000000	2272	57000000	58000000	1	4	1000000
chr17	568	56000000	60000000	2273	58000000	59000000	2	4	2000000
chr17	568	56000000	60000000	2274	59000000	60000000	3	4	3000000
chr17	569	60000000	64000000	2275	60000000	61000000	0	4	0
chr17	569	60000000	64000000	2276	61000000	62000000	1	4	1000000
chr17	569	60000000	64000000	2277	62000000	63000000	2	4	2000000
chr17	569	60000000	64000000	2278	63000000	64000000	3	4	3000000
chr17	570	64000000	68000000	2279	64000000	65000000	0	4	0
chr17	570	64000000	68000000	2280	65000000	66000000	1	4	1000000
chr17	570	64000000	68000000	2281	66000000	67000000	2	4	2000000
chr17	570	64000000	68000000	2282	67000000	68000000	3	4	3000000
chr17	571	68000000	72000000	2283	68000000	69000000	0	4	0
chr17	571	68000000	72000000	2284	69000000	70000000	1	4	1000000
chr17	571	68000000	72000000	2285	70000000	71000000	2	4	2000000
chr17	571	68000000	72000000	2286	71000000	72000000	3	4	3000000
chr17	572	72000000	76000000	2287	72000000	73000000	0	4	0
chr17	572	72000000	76000000	2288	73000000	74000000	1	4	1000000
chr17	572	72000000	76000000	2289	74000000	75000000	2	4	2000000
chr17	572	72000000	76000000	2290	75000000	76000000	3	4	3000000
chr17	573	76000000	80000000	2291	76000000	77000000	0	4	0
chr17	573	76000000	80000000	2292	77000000	78000000	1	4	1000000
chr17	573	76000000	80000000	2293	78000000	79000000	2	4	2000000
chr17	573	76000000	80000000	2294	79000000	80000000	3	4	3000000
chr17	574	80000000	84000000	2295	80000000	81000000	0	4	0
chr17	574	80000000	84000000	2296	81000000	82000000	1	4	1000000
chr17	574	80000000	84000000	2297	82000000	83000000	2	4	2000000
chr17	574	80000000	84000000	2298	83000000	84000000	3	4	3000000
chr17	575	84000000	88000000	2299	84000000	85000000	0	4	0
chr17	575	84000000	88000000	2300	85000000	86000000	1	4	1000000
chr17	575	84000000	88000000	2301	86000000	87000000	2	4	2000000
chr17	575	84000000	88000000	2302	87000000	88000000	3	4	3000000
chr17	576	88000000	92000000	2303	88000000	89000000	0	4	0
chr17	576	88000000	92000000	2304	89000000	90000000	1	4	1000000
chr17	576	88000000	92000000	2305	90000000	91000000	2	4	2000000
chr17	576	88000000	92000000	2306	91000000	92000000	3	4	3000000
chr17	577	92000000	94987271	2307	92000000	93000000	0	3	0
chr17	577	92000000	94987271	2308	93000000	94000000	1	3	1000000
chr17	577	92000000	94987271	2309	94000000	94987271	2	3	2000000
chr18	578	0	4000000	2310	0	1000000	0	4	0
chr18	578	0	4000000	2311	1000000	2000000	1	4	1000000
chr18	578	0	4000000	2312	2000000	3000000	2	4	2000000
chr18	578	0	4000000	2313	3000000	4000000	3	4	3000000
chr18	579	4000000	8000000	2314	4000000	5000000	0	4	0
chr18	579	4000000	8000000	2315	5000000	6000000	1	4	1000000
chr18	579	4000000	8000000	2316	6000000	7000000	2	4	2000000
chr18	579	4000000	8000000	2317	7000000	8000000	3	4	3000000
chr18	580	8000000	12000000	2318	8000000	9000000	0	4	0
chr18	580	8000000	12000000	2319	9000000	10000000	1	4	1000000
chr18	580	8000000	12000000	2320	10000000	11000000	2	4	2000000
chr18	580	8000000	12000000	2321	11000000	12000000	3	4	3000000
chr18	581	12000000	16000000	2322	12000000	13000000	0	4	0
chr18	581	12000000	16000000	2323	13000000	14000000	1	4	1000000
chr18	581	12000000	16000000	2324	14000000	15000000	2	4	2000000
chr18	581	12000000	16000000	2325	15000000	16000000	3	4	3000000
chr18	582	16000000	20000000	2326	16000000	17000000	0	4	0
chr18	582	16000000	20000000	2327	17000000	18000000	1	4	1000000
chr18	582	16000000	20000000	2328	18000000	19000000	2	4	2000000
chr18	582	16000000	20000000	2329	19000000	20000000	3	4	3000000
chr18	583	20000000	24000000	2330	20000000	21000000	0	4	0
chr18	583	20000000	24000000	2331	21000000	22000000	1	4	1000000
chr18	583	20000000	24000000	2332	22000000	23000000	2	4	2000000
chr18	583	20000000	24000000	2333	23000000	24000000	3	4	3000000
chr18	584	24000000	28000000	2334	24000000	25000000	0	4	0
chr18	584	24000000	28000000	2335	25000000	26000000	1	4	1000000
chr18	584	24000000	28000000	2336	26000000	27000000	2	4	2000000
chr18	584	24000000	28000000	2337	27000000	28000000	3	4	3000000
chr18	585	28000000	32000000	2338	28000000	29000000	0	4	0
chr18	585	28000000	32000000	2339	29000000	30000000	1	4	1000000
chr18	585	28000000	32000000	2340	30000000	31000000	2	4	2000000
chr18	585	28000000	32000000	2341	31000000	32000000	3	4	3000000
chr18	586	32000000	36000000	2342	32000000	33000000	0	4	0
chr18	586	32000000	36000000	2343	33000000	34000000	1	4	1000000
chr18	586	32000000	36000000	2344	34000000	35000000	2	4	2000000
chr18	586	32000000	36000000	2345	35000000	36000000	3	4	3000000
chr18	587	36000000	40000000	2346	36000000	37000000	0	4	0
chr18	587	36000000	40000000	2347	37000000	38000000	1	4	1000000
chr18	587	36000000	40000000	2348	38000000	39000000	2	4	2000000
chr18	587	36000000	40000000	2349	39000000	40000000	3	4	3000000
chr18	588	40000000	44000000	2350	40000000	41000000	0	4	0
chr18	588	40000000	44000000	2351	41000000	42000000	1	4	1000000
chr18	588	40000000	44000000	2352	42000000	43000000	2	4	2000000
chr18	588	40000000	44000000	2353	43000000	44000000	3	4	3000000
chr18	589	44000000	48000000	2354	44000000	45000000	0	4	0
chr18	589	44000000	48000000	2355	45000000	46000000	1	4	1000000
chr18	589	44000000	48000000	2356	46000000	47000000	2	4	2000000
chr18	589	44000000	48000000	2357	47000000	48000000	3	4	3000000
chr18	590	48000000	52000000	2358	48000000	49000000	0	4	0
chr18	590	48000000	52000000	2359	49000000	50000000	1	4	1000000
chr18	590	48000000	52000000	2360	50000000	51000000	2	4	2000000
chr18	590	48000000	52000000	2361	51000000	52000000	3	4	3000000
chr18	591	52000000	56000000	2362	52000000	53000000	0	4	0
chr18	591	52000000	56000000	2363	53000000	54000000	1	4	1000000
chr18	591	52000000	56000000	2364	54000000	55000000	2	4	2000000
chr18	591	52000000	56000000	2365	55000000	56000000	3	4	3000000
chr18	592	56000000	60000000	2366	56000000	57000000	0	4	0
chr18	592	56000000	60000000	2367	57000000	58000000	1	4	1000000
chr18	592	56000000	60000000	2368	58000000	59000000	2	4	2000000
chr18	592	56000000	60000000	2369	59000000	60000000	3	4	3000000
chr18	593	60000000	64000000	2370	60000000	61000000	0	4	0
chr18	593	60000000	64000000	2371	61000000	62000000	1	4	1000000
chr18	593	60000000	64000000	2372	62000000	63000000	2	4	2000000
chr18	593	60000000	64000000	2373	63000000	64000000	3	4	3000000
chr18	594	64000000	68000000	2374	64000000	65000000	0	4	0
chr18	594	64000000	68000000	2375	65000000	66000000	1	4	1000000
chr18	594	64000000	68000000	2376	66000000	67000000	2	4	2000000
chr18	594	64000000	68000000	2377	67000000	68000000	3	4	3000000
chr18	595	68000000	72000000	2378	68000000	69000000	0	4	0
chr18	595	68000000	72000000	2379	69000000	70000000	1	4	1000000
chr18	595	68000000	72000000	2380	70000000	71000000	2	4	2000000
chr18	595	68000000	72000000	2381	71000000	72000000	3	4	3000000
chr18	596	72000000	76000000	2382	72000000	73000000	0	4	0
chr18	596	72000000	76000000	2383	73000000	74000000	1	4	1000000
chr18	596	72000000	76000000	2384	74000000	75000000	2	4	2000000
chr18	596	72000000	76000000	2385	75000000	76000000	3	4	3000000
chr18	597	76000000	80000000	2386	76000000	77000000	0	4	0
chr18	597	76000000	80000000	2387	77000000	78000000	1	4	1000000
chr18	597	76000000	80000000	2388	78000000	79000000	2	4	2000000
chr18	597	76000000	80000000	2389	79000000	80000000	3	4	3000000
chr18	598	80000000	84000000	2390	80000000	81000000	0	4	0
chr18	598	80000000	84000000	2391	81000000	82000000	1	4	1000000
chr18	598	80000000	84000000	2392	82000000	83000000	2	4	2000000
chr18	598	80000000	84000000	2393	83000000	84000000	3	4	3000000
chr18	599	84000000	88000000	2394	84000000	85000000	0	4	0
chr18	599	84000000	88000000	2395	85000000	86000000	1	4	1000000
chr18	599	84000000	88000000	2396	86000000	87000000	2	4	2000000
chr18	599	84000000	88000000	2397	87000000	88000000	3	4	3000000
chr18	600	88000000	90702639	2398	88000000	89000000	0	3	0
chr18	600	88000000	90702639	2399	89000000	90000000	1	3	1000000
chr18	600	88000000	90702639	2400	90000000	90702639	2	3	2000000
chr19	601	0	4000000	2401	0	1000000	0	4	0
chr19	601	0	4000000	2402	1000000	2000000	1	4	1000000
chr19	601	0	4000000	2403	2000000	3000000	2	4	2000000
chr19	601	0	4000000	2404	3000000	4000000	3	4	3000000
chr19	602	4000000	8000000	2405	4000000	5000000	0	4	0
chr19	602	4000000	8000000	2406	5000000	6000000	1	4	1000000
chr19	602	4000000	8000000	2407	6000000	7000000	2	4	2000000
chr19	602	4000000	8000000	2408	7000000	8000000	3	4	3000000
chr19	603	8000000	12000000	2409	8000000	9000000	0	4	0
chr19	603	8000000	12000000	2410	9000000	10000000	1	4	1000000
chr19	603	8000000	12000000	2411	10000000	11000000	2	4	2000000
chr19	603	8000000	12000000	2412	11000000	12000000	3	4	3000000
chr19	604	12000000	16000000	2413	12000000	13000000	0	4	0
chr19	604	12000000	16000000	2414	13000000	14000000	1	4	1000000
chr19	604	12000000	16000000	2415	14000000	15000000	2	4	2000000
chr19	604	12000000	16000000	2416	15000000	16000000	3	4	3000000
chr19	605	16000000	20000000	2417	16000000	17000000	0	4	0
chr19	605	16000000	20000000	2418	17000000	18000000	1	4	1000000
chr19	605	16000000	20000000	2419	18000000	19000000	2	4	2000000
chr19	605	16000000	20000000	2420	19000000	20000000	3	4	3000000
chr19	606	20000000	24000000	2421	20000000	21000000	0	4	0
chr19	606	20000000	24000000	2422	21000000	22000000	1	4	1000000
chr19	606	20000000	24000000	2423	22000000	23000000	2	4	2000000
chr19	606	20000000	24000000	2424	23000000	24000000	3	4	3000000
chr19	607	24000000	28000000	2425	24000000	25000000	0	4	0
chr19	607	24000000	28000000	2426	25000000	26000000	1	4	1000000
chr19	607	24000000	28000000	2427	26000000	27000000	2	4	2000000
chr19	607	24000000	28000000	2428	27000000	28000000	3	4	3000000
chr19	608	28000000	32000000	2429	28000000	29000000	0	4	0
chr19	608	28000000	32000000	2430	29000000	30000000	1	4	1000000
chr19	608	28000000	32000000	2431	30000000	31000000	2	4	2000000
chr19	608	28000000	32000000	2432	31000000	32000000	3	4	3000000
chr19	609	32000000	36000000	2433	32000000	33000000	0	4	0
chr19	609	32000000	36000000	2434	33000000	34000000	1	4	1000000
chr19	609	32000000	36000000	2435	34000000	35000000	2	4	2000000
chr19	609	32000000	36000000	2436	35000000	36000000	3	4	3000000
chr19	610	36000000	40000000	2437	36000000	37000000	0	4	0
chr19	610	36000000	40000000	2438	37000000	38000000	1	4	1000000
chr19	610	36000000	40000000	2439	38000000	39000000	2	4	2000000
chr19	610	36000000	40000000	2440	39000000	40000000	3	4	3000000
chr19	611	40000000	44000000	2441	40000000	41000000	0	4	0
chr19	611	40000000	44000000	2442	41000000	42000000	1	4	1000000
chr19	611	40000000	44000000	2443	42000000	43000000	2	4	2000000
chr19	611	40000000	44000000	2444	43000000	44000000	3	4	3000000
chr19	612	44000000	48000000	2445	44000000	45000000	0	4	0
chr19	612	44000000	48000000	2446	45000000	46000000	1	4	1000000
chr19	612	44000000	48000000	2447	46000000	47000000	2	4	2000000
chr19	612	44000000	48000000	2448	47000000	48000000	3	4	3000000
chr19	613	48000000	52000000	2449	48000000	49000000	0	4	0
chr19	613	48000000	52000000	2450	49000000	50000000	1	4	1000000
chr19	613	48000000	52000000	2451	50000000	51000000	2	4	2000000
chr19	613	48000000	52000000	2452	51000000	52000000	3	4	3000000
chr19	614	52000000	56000000	2453	52000000	53000000	0	4	0
chr19	614	52000000	56000000	2454	53000000	54000000	1	4	1000000
chr19	614	52000000	56000000	2455	54000000	55000000	2	4	2000000
chr19	614	52000000	56000000	2456	55000000	56000000	3	4	3000000
chr19	615	56000000	61431566	2457	56000000	57000000	0	5	0
chr19	615	56000000	61431566	2458	57000000	58000000	1	5	1000000
chr19	615	56000000	61431566	2459	58000000	59000000	2	5	2000000
chr19	615	56000000	61431566	2460	59000000	60000000	3	5	3000000
chr19	615	56000000	61431566	2461	60000000	61431566	4	5	4000000
chrX	616	0	4000000	2462	0	1000000	0	4	0
chrX	616	0	4000000	2463	1000000	2000000	1	4	1000000
chrX	616	0	4000000	2464	2000000	3000000	2	4	2000000
chrX	616	0	4000000	2465	3000000	4000000	3	4	3000000
chrX	617	4000000	8000000	2466	4000000	5000000	0	4	0
chrX	617	4000000	8000000	2467	5000000	6000000	1	4	1000000
chrX	617	4000000	8000000	2468	6000000	7000000	2	4	2000000
chrX	617	4000000	8000000	2469	7000000	8000000	3	4	3000000
chrX	618	8000000	12000000	2470	8000000	9000000	0	4	0
chrX	618	8000000	12000000	2471	9000000	10000000	1	4	1000000
chrX	618	8000000	12000000	2472	10000000	11000000	2	4	2000000
chrX	618	8000000	12000000	2473	11000000	12000000	3	4	3000000
chrX	619	12000000	16000000	2474	12000000	13000000	0	4	0
chrX	619	12000000	16000000	2475	13000000	14000000	1	4	1000000
chrX	619	12000000	16000000	2476	14000000	15000000	2	4	2000000
chrX	619	12000000	16000000	2477	15000000	16000000	3	4	3000000
chrX	620	16000000	20000000	2478	16000000	17000000	0	4	0
chrX	620	16000000	20000000	2479	17000000	18000000	1	4	1000000
chrX	620	16000000	20000000	2480	18000000	19000000	2	4	2000000
chrX	620	16000000	20000000	2481	19000000	20000000	3	4	3000000
chrX	621	20000000	24000000	2482	20000000	21000000	0	4	0
chrX	621	20000000	24000000	2483	21000000	22000000	1	4	1000000
chrX	621	20000000	24000000	2484	22000000	23000000	2	4	2000000
chrX	621	20000000	24000000	2485	23000000	24000000	3	4	3000000
chrX	622	24000000	28000000	2486	24000000	25000000	0	4	0
chrX	622	24000000	28000000	2487	25000000	26000000	1	4	1000000
chrX	622	24000000	28000000	2488	26000000	27000000	2	4	2000000
chrX	622	24000000	28000000	2489	27000000	28000000	3	4	3000000
chrX	623	28000000	32000000	2490	28000000	29000000	0	4	0
chrX	623	28000000	32000000	2491	29000000	30000000	1	4	1000000
chrX	623	28000000	32000000	2492	30000000	31000000	2	4	2000000
chrX	623	28000000	32000000	2493	31000000	32000000	3	4	3000000
chrX	624	32000000	36000000	2494	32000000	33000000	0	4	0
chrX	624	32000000	36000000	2495	33000000	34000000	1	4	1000000
chrX	624	32000000	36000000	2496	34000000	35000000	2	4	2000000
chrX	624	32000000	36000000	2497	35000000	36000000	3	4	3000000
chrX	625	36000000	40000000	2498	36000000	37000000	0	4	0
chrX	625	36000000	40000000	2499	37000000	38000000	1	4	1000000
chrX	625	36000000	40000000	2500	38000000	39000000	2	4	2000000
chrX	625	36000000	40000000	2501	39000000	40000000	3	4	3000000
chrX	626	40000000	44000000	2502	40000000	41000000	0	4	0
chrX	626	40000000	44000000	2503	41000000	42000000	1	4	1000000
chrX	626	40000000	44000000	2504	42000000	43000000	2	4	2000000
chrX	626	40000000	44000000	2505	43000000	44000000	3	4	3000000
chrX	627	44000000	48000000	2506	44000000	45000000	0	4	0
chrX	627	44000000	48000000	2507	45000000	46000000	1	4	1000000
chrX	627	44000000	48000000	2508	46000000	47000000	2	4	2000000
chrX	627	44000000	48000000	2509	47000000	48000000	3	4	3000000
chrX	628	48000000	52000000	2510	48000000	49000000	0	4	0
chrX	628	48000000	52000000	2511	49000000	50000000	1	4	1000000
chrX	628	48000000	52000000	2512	50000000	51000000	2	4	2000000
chrX	628	48000000	52000000	2513	51000000	52000000	3	4	3000000
chrX	629	52000000	56000000	2514	52000000	53000000	0	4	0
chrX	629	52000000	56000000	2515	53000000	54000000	1	4	1000000
chrX	629	52000000	56000000	2516	54000000	55000000	2	4	2000000
chrX	629	52000000	56000000	2517	55000000	56000000	3	4	3000000
chrX	630	56000000	60000000	2518	56000000	57000000	0	4	0
chrX	630	56000000	60000000	2519	57000000	58000000	1	4	1000000
chrX	630	56000000	60000000	2520	58000000	59000000	2	4	2000000
chrX	630	56000000	60000000	2521	59000000	60000000	3	4	3000000
chrX	631	60000000	64000000	2522	60000000	61000000	0	4	0
chrX	631	60000000	64000000	2523	61000000	62000000	1	4	1000000
chrX	631	60000000	64000000	2524	62000000	63000000	2	4	2000000
chrX	631	60000000	64000000	2525	63000000	64000000	3	4	3000000
chrX	632	64000000	68000000	2526	64000000	65000000	0	4	0
chrX	632	64000000	68000000	2527	65000000	66000000	1	4	1000000
chrX	632	64000000	68000000	2528	66000000	67000000	2	4	2000000
chrX	632	64000000	68000000	2529	67000000	68000000	3	4	3000000
chrX	633	68000000	72000000	2530	68000000	69000000	0	4	0
chrX	633	68000000	72000000	2531	69000000	70000000	1	4	1000000
chrX	633	68000000	72000000	2532	70000000	71000000	2	4	2000000
chrX	633	68000000	72000000	2533	71000000	72000000	3	4	3000000
chrX	634	72000000	76000000	2534	72000000	73000000	0	4	0
chrX	634	72000000	76000000	2535	73000000	74000000	1	4	1000000
chrX	634	72000000	76000000	2536	74000000	75000000	2	4	2000000
chrX	634	72000000	76000000	2537	75000000	76000000	3	4	3000000
chrX	635	76000000	80000000	2538	76000000	77000000	0	4	0
chrX	635	76000000	80000000	2539	77000000	78000000	1	4	1000000
chrX	635	76000000	80000000	2540	78000000	79000000	2	4	2000000
chrX	635	76000000	80000000	2541	79000000	80000000	3	4	3000000
chrX	636	80000000	84000000	2542	80000000	81000000	0	4	0
chrX	636	80000000	84000000	2543	81000000	82000000	1	4	1000000
chrX	636	80000000	84000000	2544	82000000	83000000	2	4	2000000
chrX	636	80000000	84000000	2545	83000000	84000000	3	4	3000000
chrX	637	84000000	88000000	2546	84000000	85000000	0	4	0
chrX	637	84000000	88000000	2547	85000000	86000000	1	4	1000000
chrX	637	84000000	88000000	2548	86000000	87000000	2	4	2000000
chrX	637	84000000	88000000	2549	87000000	88000000	3	4	3000000
chrX	638	88000000	92000000	2550	88000000	89000000	0	4	0
chrX	638	88000000	92000000	2551	89000000	90000000	1	4	1000000
chrX	638	88000000	92000000	2552	90000000	91000000	2	4	2000000
chrX	638	88000000	92000000	2553	91000000	92000000	3	4	3000000
chrX	639	92000000	96000000	2554	92000000	93000000	0	4	0
chrX	639	92000000	96000000	2555	93000000	94000000	1	4	1000000
chrX	639	92000000	96000000	2556	94000000	95000000	2	4	2000000
chrX	639	92000000	96000000	2557	95000000	96000000	3	4	3000000
chrX	640	96000000	100000000	2558	96000000	97000000	0	4	0
chrX	640	96000000	100000000	2559	97000000	98000000	1	4	1000000
chrX	640	96000000	100000000	2560	98000000	99000000	2	4	2000000
chrX	640	96000000	100000000	2561	99000000	100000000	3	4	3000000
chrX	641	100000000	104000000	2562	100000000	101000000	0	4	0
chrX	641	100000000	104000000	2563	101000000	102000000	1	4	1000000
chrX	641	100000000	104000000	2564	102000000	103000000	2	4	2000000
chrX	641	100000000	104000000	2565	103000000	104000000	3	4	3000000
chrX	642	104000000	108000000	2566	104000000	105000000	0	4	0
chrX	642	104000000	108000000	2567	105000000	106000000	1	4	1000000
chrX	642	104000000	108000000	2568	106000000	107000000	2	4	2000000
chrX	642	104000000	108000000	2569	107000000	108000000	3	4	3000000
chrX	643	108000000	112000000	2570	108000000	109000000	0	4	0
chrX	643	108000000	112000000	2571	109000000	110000000	1	4	1000000
chrX	643	108000000	112000000	2572	110000000	111000000	2	4	2000000
chrX	643	108000000	112000000	2573	111000000	112000000	3	4	3000000
chrX	644	112000000	116000000	2574	112000000	113000000	0	4	0
chrX	644	112000000	116000000	2575	113000000	114000000	1	4	1000000
chrX	644	112000000	116000000	2576	114000000	115000000	2	4	2000000
chrX	644	112000000	116000000	2577	115000000	116000000	3	4	3000000
chrX	645	116000000	120000000	2578	116000000	117000000	0	4	0
chrX	645	116000000	120000000	2579	117000000	118000000	1	4	1000000
chrX	645	116000000	120000000	2580	118000000	119000000	2	4	2000000
chrX	645	116000000	120000000	2581	119000000	120000000	3	4	3000000
chrX	646	120000000	124000000	2582	120000000	121000000	0	4	0
chrX	646	120000000	124000000	2583	121000000	122000000	1	4	1000000
chrX	646	120000000	124000000	2584	122000000	123000000	2	4	2000000
chrX	646	120000000	124000000	2585	123000000	124000000	3	4	3000000
chrX	647	124000000	128000000	2586	124000000	125000000	0	4	0
chrX	647	124000000	128000000	2587	125000000	126000000	1	4	1000000
chrX	647	124000000	128000000	2588	126000000	127000000	2	4	2000000
chrX	647	124000000	128000000	2589	127000000	128000000	3	4	3000000
chrX	648	128000000	132000000	2590	128000000	129000000	0	4	0
chrX	648	128000000	132000000	2591	129000000	130000000	1	4	1000000
chrX	648	128000000	132000000	2592	130000000	131000000	2	4	2000000
chrX	648	128000000	132000000	2593	131000000	132000000	3	4	3000000
chrX	649	132000000	136000000	2594	132000000	133000000	0	4	0
chrX	649	132000000	136000000	2595	133000000	134000000	1	4	1000000
chrX	649	132000000	136000000	2596	134000000	135000000	2	4	2000000
chrX	649	132000000	136000000	2597	135000000	136000000	3	4	3000000
chrX	650	136000000	140000000	2598	136000000	137000000	0	4	0
chrX	650	136000000	140000000	2599	137000000	138000000	1	4	1000000
chrX	650	136000000	140000000	2600	138000000	139000000	2	4	2000000
chrX	650	136000000	140000000	2601	139000000	140000000	3	4	3000000
chrX	651	140000000	144000000	2602	140000000	141000000	0	4	0
chrX	651	140000000	144000000	2603	141000000	142000000	1	4	1000000
chrX	651	140000000	144000000	2604	142000000	143000000	2	4	2000000
chrX	651	140000000	144000000	2605	143000000	144000000	3	4	3000000
